2979,4293,753,177,,,,,,,
3016,3949,974,-235,,,,,,,
3054,3888,702,-25,,,,,,,
3091,4047,784,-134,,,,,,,
3128,4058,883,-162,,,,,,,
3165,4156,568,11,,,,,,,
3203,4109,715,-138,,,,,,,
3240,4133,715,-180,,,,,,,
3277,3997,809,-253,,,,,,,
3315,3974,749,-162,,,,,,,
3352,4130,803,-199,,,,,,,
3389,4096,507,-85,,,,,,,
3427,4071,514,-167,,,,,,,
3464,4042,650,-119,,,,,,,
3502,4085,668,-177,,,,,,,
3539,4104,519,-49,,,,,,,
3576,4017,617,-119,,,,,,,
3614,4174,665,-41,,,,,,,
3651,4230,486,-58,,,,,,,
3689,4103,499,-40,,,,,,,
3730,4112,442,-231,,,,,,,
3772,4071,444,-174,,,,,,,
3813,4050,455,-25,,,,,,,
3855,4261,522,132,,,,,,,
3896,4315,646,-46,,,,,,,
3938,4011,397,-45,,,,,,,
3979,3841,539,-79,,,,,,,
4021,4099,540,-47,,,,,,,
4062,4032,937,42,,,,,,,
4104,3948,810,-200,,,,,,,
4141,4053,823,-55,,,,,,,
4179,3999,773,-226,,,,,,,
4217,3996,716,-16,,,,,,,
4255,4084,1164,-318,,,,,,,
4293,4190,1315,-300,,,,,,,
4331,4402,967,-532,,,,,,,
4369,4308,825,-942,,,,,,,
4407,4806,1420,-342,,,,,,,
4445,5026,503,260,,,,,,,
4483,5274,350,56,,,,,,,
4521,5379,-252,-454,,,,,,,
4557,4948,-484,-127,,,,,,,
4594,4757,-450,-277,,,,,,,
4631,4562,-473,-363,,,,,,,
4667,4416,-198,-37,,,,,,,
4704,4314,84,-309,,,,,,,
4741,4289,-53,-147,,,,,,,
4777,3828,637,-68,,,,,,,
4814,3462,712,-279,,,,,,,
4851,3133,639,-1647,,,,,,,
4888,3016,477,-1063,,,,,,,
4929,3031,326,-1400,,,,,,,
4971,2694,917,-1896,,,,,,,
5012,2677,1286,-1693,,,,,,,
5054,2555,426,-1084,,,,,,,
5096,2483,1586,-815,,,,,,,
5137,2190,2158,-1060,,,,,,,
5179,2757,4288,-976,,,,,,,
5220,3744,2625,-565,,,,,,,
5262,5057,3664,-743,,,,,,,
5304,5036,3188,-845,,,,,,,
5338,5205,2433,-227,,,,,,,
5373,4764,981,-322,,,,,,,
5408,5090,-1007,-594,,,,,,,
5442,3894,-1585,-74,,,,,,,
5477,4180,-629,-309,,,,,,,
5512,4099,1426,-803,,,,,,,
5547,4792,-18,-104,,,,,,,
5581,3783,1329,-75,,,,,,,
5616,4006,863,185,,,,,,,
5651,3865,1148,308,,,,,,,
5686,4111,1131,279,,,,,,,
5725,4150,1202,666,,,,,,,
5764,4031,2072,1164,,,,,,,
5803,4089,2227,1021,,,,,,,
5842,4020,3048,756,,,,,,,
5881,4213,2469,622,,,,,,,
5920,4015,4019,-100,,,,,,,
5959,3922,3834,346,,,,,,,
5998,3375,4449,345,,,,,,,
6037,3144,4291,760,,,,,,,
6076,2437,4518,854,,,,,,,
6118,1968,4107,889,,,,,,,
6160,949,4432,1120,,,,,,,
6203,698,4078,1393,,,,,,,
6245,136,3720,1359,,,,,,,
6288,-635,3466,1453,,,,,,,
6330,-1263,2692,1397,,,,,,,
6373,-1594,2681,1687,,,,,,,
6415,-2191,1495,1511,,,,,,,
6458,-2512,1165,1495,,,,,,,
6500,-2673,784,1646,,,,,,,
6543,-3163,115,1509,,,,,,,
6579,-3217,-397,1560,,,,,,,
6615,-3391,-767,1198,,,,,,,
6652,-3367,-1124,1114,,,,,,,
6688,-3161,-1153,878,,,,,,,
6725,-2965,-1668,601,,,,,,,
6761,-2944,-1802,383,,,,,,,
6797,-2966,-2099,400,,,,,,,
6834,-2964,-2285,384,,,,,,,
6870,-2957,-2462,465,,,,,,,
6907,-2934,-2502,546,,,,,,,
6946,-2991,-2642,485,,,,,,,
6986,-2897,-2590,409,,,,,,,
7025,-2934,-2574,380,,,,,,,
7065,-3000,-2477,363,,,,,,,
7104,-3086,-2527,431,,,,,,,
7144,-3253,-2474,442,,,,,,,
7183,-3295,-2446,456,,,,,,,
7223,-3341,-2394,448,,,,,,,
7262,-3294,-2348,417,,,,,,,
7302,-3276,-2267,432,,,,,,,
7335,-3214,-2231,409,,,,,,,
7369,-3132,-2144,450,,,,,,,
7403,-3149,-1996,404,,,,,,,
7437,-3215,-1934,566,,,,,,,
7471,-3054,-1792,636,,,,,,,
7505,-3006,-1609,617,,,,,,,
7539,-2929,-1346,543,,,,,,,
7573,-3232,-759,502,,,,,,,
7607,-3109,-472,913,,,,,,,
7641,-3485,-81,1049,,,,,,,
7675,-3597,935,1624,,,,,,,
7717,-3538,1087,2618,,,,,,,
7760,-3649,1751,1895,,,,,,,
7803,-3394,2725,2431,,,,,,,
7846,-3394,2582,2367,,,,,,,
7889,-2825,2657,2074,,,,,,,
7932,-2920,4165,1828,,,,,,,
7975,-2583,2925,1572,,,,,,,
8018,-2124,3217,2025,,,,,,,
8061,-2110,3254,1975,,,,,,,
8104,-1896,4105,1377,,,,,,,
8144,-1565,3585,1414,,,,,,,
8185,-1507,3758,1721,,,,,,,
8226,-1513,3816,1586,,,,,,,
8267,-1418,3433,1531,,,,,,,
8308,-1548,2975,1548,,,,,,,
8348,-1169,977,1758,,,,,,,
8389,-730,1289,774,,,,,,,
8430,-507,1420,723,,,,,,,
8471,448,1029,523,,,,,,,
8512,1295,1243,538,,,,,,,
8553,3382,2579,521,,,,,,,
8588,4289,3294,574,,,,,,,
8623,6786,4579,863,,,,,,,
8658,6681,4690,670,,,,,,,
8693,6439,3543,1045,,,,,,,
8728,4927,3664,428,,,,,,,
8763,3890,3046,297,,,,,,,
8798,2490,3992,-466,,,,,,,
8833,2727,3213,-436,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
8868,2911,3423,93,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
8903,3521,4247,39,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
8946,3864,4533,149,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
8990,4113,4660,511,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9034,3860,4928,644,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9078,3326,4834,761,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9122,3238,5087,1099,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9165,2371,4447,1333,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9209,1534,4147,1542,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9253,650,3241,1528,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9297,-234,2887,1687,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9341,-1018,1928,1657,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9370,-1526,1178,1453,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9400,-2235,566,1395,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9430,-2614,-33,976,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9460,-2916,-436,1139,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9490,-2729,-1274,849,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9519,-3156,-1414,817,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9549,-2783,-2019,503,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9579,-2906,-2035,557,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9609,-2853,-2312,397,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9639,-2860,-2430,317,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9669,-2850,-2396,278,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9709,-2981,-2552,183,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9750,-2906,-2641,260,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9790,-2946,-2667,291,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9831,-2865,-2747,175,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9871,-2884,-2720,311,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9912,-2839,-2658,258,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9952,-2936,-2767,316,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
9993,-2953,-2680,411,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10033,-3040,-2609,371,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10074,-3104,-2599,378,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10114,-3136,-2560,385,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10154,-3227,-2471,350,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10194,-3258,-2501,339,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10234,-3218,-2496,376,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10274,-3308,-2382,423,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10314,-3273,-2375,428,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10354,-3287,-2337,441,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10394,-3298,-2282,446,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10434,-3397,-2280,410,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10474,-3397,-2247,453,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10514,-3545,-2207,445,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10553,-3475,-2166,442,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10592,-3467,-2105,492,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10631,-3430,-2027,517,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10670,-3443,-1998,530,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10709,-3476,-1937,591,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10748,-3490,-1877,581,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10787,-3591,-1918,763,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10826,-3523,-1842,700,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10865,-3623,-1730,589,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10904,-3489,-1615,578,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10946,-3490,-1438,539,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
10988,-3455,-1254,616,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11030,-3604,-1120,674,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11072,-3694,-813,753,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11114,-3624,-734,966,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11156,-3798,-483,1125,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11198,-3696,-178,1249,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11240,-3752,6,1264,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11282,-3546,487,1334,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11324,-3558,730,1771,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11358,-3535,817,1833,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11392,-3388,1566,2011,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11427,-3282,1527,1897,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11461,-2967,2198,1814,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11495,-2869,1972,2506,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11530,-2873,2249,2108,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11564,-2901,2787,2132,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11598,-2504,2494,2240,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11633,-2402,3116,1776,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11667,-2128,3118,2051,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11702,-2119,2832,1567,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11746,-1764,4399,1352,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11791,-1593,3699,2050,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11836,-1647,3840,2037,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11881,-1514,3997,1645,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11926,-1276,3323,1688,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
11971,-968,4116,1468,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12016,-1050,3572,1381,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12061,-973,3747,1257,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12106,-978,4038,1175,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12151,-996,3823,1054,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12182,-964,3917,809,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12214,-1011,3855,804,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12246,-906,3916,685,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12278,-906,4037,490,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12310,-938,4178,290,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12342,-751,4159,335,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12374,-783,4117,376,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12406,-756,3900,255,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12438,-697,3937,-54,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12470,-773,3967,-113,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12502,-725,3991,-361,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12542,-745,4066,-388,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12582,-719,4180,-454,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12622,-662,3990,-450,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12662,-625,3724,-290,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12702,-734,4100,-129,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12742,-592,4194,-375,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12782,-671,4008,-456,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12822,-615,4316,-583,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12862,-750,4214,-824,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12903,-740,3954,-619,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12947,-711,3807,-721,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
12991,-709,3700,-657,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13036,-768,3818,-941,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13080,-745,3641,-942,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13125,-937,3710,-1035,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13169,-789,3953,-1181,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13213,-885,3727,-1158,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13258,-771,3663,-1210,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13302,-873,3693,-1053,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13347,-867,3702,-1094,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13380,-837,3856,-1136,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13413,-833,3856,-1193,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13446,-846,3842,-1090,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13479,-838,3838,-1169,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13512,-912,3853,-1208,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13545,-959,3753,-1155,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13578,-949,3822,-1185,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13611,-914,3829,-1170,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13644,-906,3644,-1242,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13677,-940,3753,-1160,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13710,-905,3794,-1156,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13754,-509,2727,-1884,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13798,205,4743,-1517,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13842,-900,3495,-1114,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13887,-922,3715,-1378,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13931,-981,3479,-1206,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
13975,-1078,4044,-1643,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
14020,-1290,4089,-1607,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
14064,-997,3929,-1490,,6f53baea-12a3-4944-b032-71af8f81e0e2,,takbir,takbiratulihram,,
14108,-978,3823,-1451,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14153,-873,3577,-1355,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14186,-896,3599,-1330,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14220,-917,3681,-1372,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14253,-1000,3739,-1381,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14287,-1024,3804,-1401,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14321,-1024,3735,-1442,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14354,-1016,3764,-1437,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14388,-991,3739,-1465,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14421,-981,3672,-1432,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14455,-963,3729,-1413,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14489,-967,3695,-1417,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14526,-1043,3696,-1385,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14564,-989,3707,-1412,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14601,-995,3635,-1365,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14639,-978,3676,-1464,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14676,-965,3751,-1397,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14714,-1000,3770,-1427,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14751,-1001,3747,-1365,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14789,-1068,3663,-1311,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14826,-1061,3816,-1364,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14864,-1054,3700,-1408,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14902,-1058,3685,-1346,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14943,-1032,3649,-1347,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
14985,-1040,3626,-1357,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15026,-981,3600,-1364,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15068,-1001,3600,-1349,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15110,-1074,3666,-1365,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15151,-1093,3662,-1324,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15193,-1142,3774,-1344,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15234,-1135,3703,-1357,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15276,-1110,3829,-1377,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15318,-1074,3680,-1352,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15351,-1104,3746,-1342,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15385,-1136,3681,-1350,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
15419,-1141,3669,-1323,,4242c9e2-8ad9-4cd7-9c1e-5981e9b1171f,,berdiri,bersedekap,,
