3725,423,1984,924,,,,,,,
3759,380,1283,851,,,,,,,
3794,1290,2230,512,,,,,,,
3829,2120,3512,-461,,,,,,,
3864,2243,3791,-341,,,,,,,
3899,2609,3418,17,,,,,,,
3933,3093,2054,8,,,,,,,
3968,4012,1369,-460,,,,,,,
4003,5764,1378,-748,,,,,,,
4038,7494,1993,-1347,,,,,,,
4073,6460,2119,-1976,,,,,,,
4108,5705,2234,-1500,,,,,,,
4148,4574,1102,-1166,,,,,,,
4189,4569,-323,-958,,,,,,,
4230,4670,-795,-595,,,,,,,
4271,4563,-222,-843,,,,,,,
4312,4064,50,-947,,,,,,,
4353,3791,-213,-617,,,,,,,
4394,4078,-559,-653,,,,,,,
4435,4312,-796,-527,,,,,,,
4476,3048,-1076,236,,,,,,,
4517,3748,-1431,444,,,,,,,
4557,3790,-2177,661,,,,,,,
4597,3026,-4140,1515,,,,,,,
4637,3547,-3611,1169,,,,,,,
4677,2984,-1989,85,,,,,,,
4717,2794,-2758,616,,,,,,,
4757,2407,-3041,641,,,,,,,
4797,1805,-3391,562,,,,,,,
4837,1722,-3326,823,,,,,,,
4877,1669,-3468,880,,,,,,,
4918,1655,-3727,1073,,,,,,,
4953,1551,-4081,1133,,,,,,,
4988,1632,-3724,977,,,,,,,
5024,1309,-3984,876,,,,,,,
5059,1454,-3869,719,,,,,,,
5095,1331,-3967,617,,,,,,,
5130,1171,-4004,741,,,,,,,
5166,1157,-3867,680,,,,,,,
5201,1125,-3869,772,,,,,,,
5237,1192,-3895,658,,,,,,,
5272,1179,-3955,651,,,,,,,
5308,1246,-4040,624,,,,,,,
5351,1330,-3976,485,,,,,,,
5394,1170,-3910,507,,,,,,,
5437,1264,-3916,577,,,,,,,
5480,1224,-3687,658,,,,,,,
5523,1171,-3655,616,,,,,,,
5566,1235,-3551,610,,,,,,,
5609,1520,-4019,608,,,,,,,
5652,1333,-4099,661,,,,,,,
5695,1622,-4181,501,,,,,,,
5738,1364,-4050,652,,,,,,,
5771,1410,-3828,669,,,,,,,
5804,1397,-3572,720,,,,,,,
5838,1374,-3696,650,,,,,,,
5871,1349,-3849,665,,,,,,,
5904,1454,-4066,603,,,,,,,
5938,1440,-3907,700,,,,,,,
5971,1445,-3916,622,,,,,,,
6004,1401,-3818,729,,,,,,,
6038,1411,-3605,640,,,,,,,
6071,1410,-3717,669,,,,,,,
6105,1330,-4013,699,,,,,,,
6144,1439,-3958,747,,,,,,,
6183,1503,-3975,691,,,,,,,
6222,1348,-3807,683,,,,,,,
6261,1375,-3825,705,,,,,,,
6300,1312,-3810,706,,,,,,,
6339,1282,-3893,698,,,,,,,
6378,1299,-3948,791,,,,,,,
6417,1389,-4011,691,,,,,,,
6456,1263,-3669,1092,,,,,,,
6495,1207,-3876,837,,,,,,,
6535,1662,-3938,1005,,,,,,,
6576,1367,-3642,913,,,,,,,
6617,1590,-3049,998,,,,,,,
6658,1615,-2728,996,,,,,,,
6699,2073,-2803,1206,,,,,,,
6739,2422,-2658,952,,,,,,,
6780,2866,-2761,917,,,,,,,
6821,2985,-2873,947,,,,,,,
6862,3392,-3316,813,,,,,,,
6903,3556,-2326,739,,,,,,,
6939,3223,-987,492,,,,,,,
6976,3612,-1102,-131,,,,,,,
7013,3760,-1565,-234,,,,,,,
7050,4960,-1213,-407,,,,,,,
7087,5124,-1218,-181,,,,,,,
7124,5391,-1206,-221,,,,,,,
7161,5499,-390,-495,,,,,,,
7198,4862,-446,-548,,,,,,,
7235,4532,-578,-640,,,,,,,
7272,4342,77,-859,,,,,,,
7309,4520,176,-979,,,,,,,
7353,4668,569,-427,,,,,,,
7397,4009,485,-468,,,,,,,
7441,4033,503,-362,,,,,,,
7485,3421,301,-5,,,,,,,
7529,3593,-40,415,,,,,,,
7573,3649,343,405,,,,,,,
7617,4024,203,300,,,,,,,
7661,3526,808,496,,,,,,,
7705,3272,1133,289,,,,,,,
7749,4327,1007,347,,,,,,,
7784,4002,819,655,,,,,,,
7819,4292,806,996,,,,,,,
7854,4200,1108,882,,,,,,,
7890,3872,1206,698,,,,,,,
7925,3406,1073,663,,,,,,,
7960,2904,736,831,,,,,,,
7996,3130,1307,666,,,,,,,
8031,4023,1203,1303,,,,,,,
8066,4316,1048,1505,,,,,,,
8102,4698,1124,1497,,,,,,,
8142,3729,1456,546,,,,,,,
8182,3648,745,-29,,,,,,,
8222,3989,759,-159,,,,,,,
8262,3694,1035,-181,,,,,,,
8302,3587,926,56,,,,,,,
8342,3926,1045,288,,,,,,,
8382,4660,1022,415,,,,,,,
8422,4653,1236,717,,,,,,,
8462,4043,1199,510,,,,,,,
8502,3909,1214,251,,,,,,,
8542,4333,1208,74,,,,,,,
8576,4448,1325,67,,,,,,,
8611,3825,1211,162,,,,,,,
8645,3510,1112,592,,,,,,,
8680,4122,1887,785,,,,,,,
8714,4528,1899,483,,,,,,,
8749,4397,2803,386,,,,,,,
8783,3630,3489,-115,,,,,,,
8818,3071,3173,-875,,,,,,,
8852,2518,1474,25,,,,,,,
8887,2277,395,489,,,,,,,
8925,2779,1573,47,,,,,,,
8963,2667,3106,435,,,,,,,
9001,3713,3123,-287,,,,,,,
9039,3766,2770,142,,,,,,,
9077,4400,2725,1272,,,,,,,
9116,3521,2159,452,,,,,,,
9154,3694,1404,1326,,,,,,,
9192,3444,1991,870,,,,,,,
9230,3645,1701,480,,,,,,,
9268,3374,1555,142,,,,,,,
9307,3877,2179,175,,,,,,,
9348,3866,2556,26,,,,,,,
9390,3774,2376,55,,,,,,,
9432,3693,2213,654,,,,,,,
9473,3510,2067,701,,,,,,,
9515,3475,2326,238,,,,,,,
9557,3542,2374,101,,,,,,,
9598,3444,1905,199,,,,,,,
9640,3188,735,167,,,,,,,
9682,3846,1348,906,,,,,,,
9724,3819,1261,1404,,,,,,,
9761,3267,2481,354,,,,,,,
9798,3271,2739,-10,,,,,,,
9835,3576,2673,-292,,,,,,,
9872,3574,2070,319,,,,,,,
9909,3463,1659,717,,,,,,,
9946,3369,1895,565,,,,,,,
9983,3349,2448,208,,,,,,,
10020,3332,2764,138,,,,,,,
10057,3388,2735,-58,,,,,,,
10094,3504,2447,162,,,,,,,
10134,3461,2213,517,,,,,,,
10174,2992,3152,231,,,,,,,
10215,3205,2941,836,,,,,,,
10255,3199,2465,765,,,,,,,
10295,3764,3171,447,,,,,,,
10336,3564,2289,974,,,,,,,
10376,3489,1737,1379,,,,,,,
10416,3416,1049,1426,,,,,,,
10457,2919,2903,710,,,,,,,
10497,2399,3271,-208,,,,,,,
10538,3102,2979,767,,,,,,,
10573,3483,2057,1899,,,,,,,
10608,3082,2409,1033,,,,,,,
10643,3025,2291,507,,,,,,,
10678,3159,2956,606,,,,,,,
10713,3399,3647,480,,,,,,,
10748,3291,2807,706,,,,,,,
10783,3323,1473,1182,,,,,,,
10818,2798,2469,411,,,,,,,
10853,3028,2733,467,,,,,,,
10889,3216,2827,575,,,,,,,
10930,2979,2798,432,,,,,,,
10972,3456,2564,696,,,,,,,
11014,2944,2945,461,,,,,,,
11056,2584,2973,190,,,,,,,
11098,2829,2591,160,,,,,,,
11139,3082,2478,488,,,,,,,
11181,3186,2658,487,,,,,,,
11223,3345,3501,161,,,,,,,
11265,3076,2372,1043,,,,,,,
11307,3304,3191,359,,,,,,,
11349,3278,2747,310,,,,,,,
11383,3293,2681,956,,,,,,,
11417,2990,2110,833,,,,,,,
11451,2616,2326,331,,,,,,,
11486,2747,2212,576,,,,,,,
11520,3215,3048,1082,,,,,,,
11554,3008,3664,692,,,,,,,
11589,2915,3544,152,,,,,,,
11623,2929,2334,381,,,,,,,
11657,3050,2133,582,,,,,,,
11692,3095,2729,657,,,,,,,
11731,3076,2781,641,,,,,,,
11770,3018,2830,681,,,,,,,
11809,2903,2724,521,,,,,,,
11849,3005,2808,499,,,,,,,
11888,3091,2685,604,,,,,,,
11927,3053,2658,529,,,,,,,
11967,2988,2763,563,,,,,,,
12006,2985,2834,582,,,,,,,
12045,2959,2724,565,,,,,,,
12085,2998,2865,563,,,,,,,
12127,2993,2795,499,,,,,,,
12170,2980,2796,469,,,,,,,
12212,3031,2742,486,,,,,,,
12255,3047,2767,490,,,,,,,
12297,3034,2764,522,,,,,,,
12340,3041,2780,512,,,,,,,
12382,3055,2766,511,,,,,,,
12425,3024,2827,516,,,,,,,
12467,3073,2729,489,,,,,,,
12510,3058,2719,479,,,,,,,
12553,3050,2763,456,,,,,,,
12586,3056,2697,446,,,,,,,
12620,3060,2729,456,,,,,,,
12654,3096,2686,485,,,,,,,
12688,3064,2719,500,,,,,,,
12722,3092,2710,525,,,,,,,
12756,3088,2731,540,,,,,,,
12790,3083,2664,466,,,,,,,
12824,3086,2716,506,,,,,,,
12858,3091,2687,501,,,,,,,
12892,3068,2755,485,,,,,,,
12932,3054,2718,487,,,,,,,
12973,3062,2691,495,,,,,,,
13014,3069,2687,465,,,,,,,
13055,3047,2673,464,,,,,,,
13096,3094,2745,463,,,,,,,
13137,3071,2761,524,,,,,,,
13178,3051,2727,512,,,,,,,
13219,3100,2799,513,,,,,,,
13260,3025,2555,448,,,,,,,
13301,3050,2844,407,,,,,,,
13342,3058,2794,441,,,,,,,
13376,3032,2707,476,,,,,,,
13411,3021,2704,454,,,,,,,
13445,3012,2806,461,,,,,,,
13480,3026,2737,403,,,,,,,
13514,3088,2924,445,,,,,,,
13549,3048,2628,506,,,,,,,
13583,3000,2783,472,,,,,,,
13618,3090,2823,461,,,,,,,
13652,3082,2733,468,,,,,,,
13687,3086,2678,425,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
13727,3042,2712,449,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
13768,3069,2667,476,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
13808,3136,2693,480,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
13849,3128,2539,593,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
13890,3149,2338,634,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
13930,3319,2526,525,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
13971,3107,3089,357,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14011,3308,3624,1096,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14052,3161,3353,1449,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14093,3275,3957,2258,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14128,3106,3483,2990,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14164,3812,4956,3225,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14199,3714,5098,2826,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14235,3678,5120,3196,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14271,3728,5430,2574,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14306,2832,4455,2478,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14342,1862,4038,2357,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14378,1089,3333,1771,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14413,355,1638,2248,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14449,-266,1368,2000,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14485,-1277,444,478,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14525,-1226,441,955,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14566,-2258,-515,58,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14607,-2314,-929,-31,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14647,-2550,-1676,361,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14688,-2918,-1960,-14,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14729,-3120,-2055,74,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14769,-3288,-2633,298,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14810,-3311,-2413,57,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14851,-3380,-2287,244,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14892,-3626,-1943,617,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14931,-3635,-1551,960,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
14970,-3734,-1143,1009,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15009,-3914,-502,1078,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15048,-4060,-328,1143,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15087,-4169,-501,1266,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15127,-4104,-630,1239,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15166,-4034,-789,1130,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15205,-3950,-943,1125,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15244,-3842,-1057,979,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15283,-3832,-928,857,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15323,-3788,-791,776,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15359,-3710,-816,681,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15396,-3725,-1226,276,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15432,-3378,-1256,53,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15469,-2965,-1046,-236,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15506,-2692,-907,-674,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15542,-2129,-459,-245,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15579,-1252,38,510,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15615,209,702,1910,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15652,1201,2575,2849,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15689,3303,4171,4772,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15728,3138,3351,5485,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15768,3338,2626,5348,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15808,3483,3009,5284,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15848,3440,2651,4884,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15888,3124,2066,4479,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15928,2472,1757,4297,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
15968,2253,1636,3965,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16008,2160,1519,3715,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16048,2180,1393,3772,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16088,2134,1397,3636,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16125,2062,1649,3478,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16163,2031,1668,3475,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16200,1886,1549,3364,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16238,1805,1601,3483,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16276,1542,1404,3425,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16313,1462,1346,3440,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16351,1376,1451,3581,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16389,1281,1327,3541,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16426,1415,1456,3650,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16464,1164,1303,3677,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16502,1211,1648,3912,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16546,1172,1636,3958,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16590,1053,1479,3807,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16634,761,1469,3697,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16678,573,1659,3225,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16722,697,2053,2519,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16766,425,2571,2401,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16810,353,3027,1607,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16854,93,3163,1350,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16898,131,3596,1340,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16942,116,3910,1529,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
16976,262,3691,1347,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17011,-12,4073,1046,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17045,350,3934,910,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17080,166,4121,458,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17114,365,4470,96,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17149,428,4566,-61,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17183,403,4470,-124,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17218,357,4212,-19,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17252,372,3911,2,,ec069e33-df63-47c9-9abd-7cb71a2ed9a4,,takbir,takbiratulihram,,
17287,386,3954,-68,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17323,433,4091,-152,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17360,478,4127,-264,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17397,523,4196,-247,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17434,506,4172,-216,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17471,472,4109,-201,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17507,477,4081,-238,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17544,505,4104,-287,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17581,510,4129,-268,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17618,526,4127,-263,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17655,506,4073,-271,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17692,488,3913,-211,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17733,437,3923,-133,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17774,444,4066,-140,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17816,449,4072,-152,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17857,520,4089,-91,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17899,556,4077,-160,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17940,543,4058,-182,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
17981,517,4054,-210,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18023,534,4085,-205,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18064,556,4068,-224,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18106,551,4103,-221,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18140,543,4058,-227,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18175,563,4080,-227,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18209,557,4084,-217,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18244,576,4046,-237,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18279,568,4058,-243,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18313,569,4080,-259,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18348,546,4018,-265,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18383,548,3988,-285,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18417,572,3989,-222,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18452,581,4031,-291,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18487,583,4117,-395,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18527,601,4124,-409,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18568,618,4140,-450,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18608,612,4066,-426,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18649,554,3975,-381,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
18689,530,4022,-356,,a040ab3e-9acd-45db-9dd3-dc4bbb310677,,berdiri,bersedekap,,
